namedLocation,domainID,siteID,plotType,sampleID,lmaSampleID,lmaSampleCondition,scanDate,scannedBy,cfc_LMA_freshWeight,cfc_LMA_dryWeight,weighedBy,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,dryMassFraction,measuredBy,cfc_lignin_dryWeight,ligninPercent,cellulosePercent,nlcdClass,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,subplotID,sampleType,samplingMethod,vstTag,tagID,individualID,taxonID,scientificName,plantStatus,clipCellNumber,clipID,clipLength,clipWidth,percentCoverClip,subsample1Height,subsample2Height,subsample3Height,collectedBy,recordedBy,cfc_elements_dryWeight,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,extractionStartDate,extractionLength,cfc_chlorophyll_freshWeight,solventVolume,extractChlAConc,extractChlBConc,extractCarotConc,relativeAccuracyScale,handlingQF,archiveSampleID,processedBy,nitrogenPercent,carbonPercent,CNratio,cnPercentQF,percentAccuracyQF,instrument,eventID,plotID,nestedSubplotID,pointID,stemDistance,stemAzimuth,cfcOnlyTag,supportingStemIndividualID,previouslyTaggedAs,utmZone,easting,northing,UTM_E,UTM_N
ORNL_004.basePlot.cfc,D07,ORNL,distributed,vOIarzMvGliccYFTJ7MmlpQQcTmml1ahuUESrECJrG4=,vOIarzMvGliccYFTJ7MmlpQQcTmml1ahREfVCPAObos=,OK,2017-06-02T15:33:00Z,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,3.008,1.354,W+a35C/f5OeEFcA0E/vzcw1iit76HEIMhVdqeL6jdEY=,6,19972,95,67.8,0.45,r06MDBPxfayB7LqY7uL+NgRmLXQ/kzw+W2LWlW0d8tk=,0.478,9.83,15.32,deciduousForest,WGS84,35.907947,-84.275213,20.2,296.1,0.17,NEON.DOC.001024vD,32,Woody individual,line launcher,Y,00994,NEON.PLA.D07.ORNL.00994,QUAL,Quercus alba L.,Live,NA,NA,NA,NA,NA,21,NA,NA,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.103,25,0.125,0.881,0.361,0.171,0.094,2411,71.4,6.8,20.1,11.6,2017-06-21,48,0.0725,20,4.47,1.16,1.3,B,0,vOIarzMvGliccYFTJ7MmlpQQcTmml1ahsq5mvEFKexs=,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,1.87,48.08,25.7,0,NA,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,vst_ORNL_2014,ORNL_004,2,31,16.4,87.7,NA,NA,NA,16N,745892.83,3977169.14,745909.2167880798,3977169.7981613977
ORNL_004.basePlot.cfc,D07,ORNL,distributed,vOIarzMvGliccYFTJ7MmlpQQcTmml1ahuUESrECJrG4=,vOIarzMvGliccYFTJ7MmlpQQcTmml1ahREfVCPAObos=,OK,2017-06-02T15:33:00Z,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,3.008,1.354,W+a35C/f5OeEFcA0E/vzcw1iit76HEIMhVdqeL6jdEY=,6,19972,95,67.8,0.45,r06MDBPxfayB7LqY7uL+NgRmLXQ/kzw+W2LWlW0d8tk=,0.478,9.83,15.32,deciduousForest,WGS84,35.907947,-84.275213,20.2,296.1,0.17,NEON.DOC.001024vD,32,Woody individual,line launcher,Y,00994,NEON.PLA.D07.ORNL.00994,QUAL,Quercus alba L.,Live,NA,NA,NA,NA,NA,21,NA,NA,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.103,25,0.125,0.881,0.361,0.171,0.094,2411,71.4,6.8,20.1,11.6,2017-06-21,48,0.0725,20,4.47,1.16,1.3,B,0,vOIarzMvGliccYFTJ7MmlpQQcTmml1ahsq5mvEFKexs=,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,1.79,47.94,26.8,0,NA,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,vst_ORNL_2014,ORNL_004,2,31,16.4,87.7,NA,NA,NA,16N,745892.83,3977169.14,745909.2167880798,3977169.7981613977
ORNL_001.basePlot.cfc,D07,ORNL,distributed,vOIarzMvGlhI3KzzmOhSn1P7I0gk79Zdv/KiM2o4WXE=,vOIarzMvGlhI3KzzmOhSn1P7I0gk79ZdJEZbk/cAT6JBuvQiVeNSkA==,OK,2017-06-02T15:02:00Z,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,2.115,0.902,W+a35C/f5OeEFcA0E/vzcw1iit76HEIMhVdqeL6jdEY=,47,3717.2,95,242.6,0.426,r06MDBPxfayB7LqY7uL+NgRmLXQ/kzw+W2LWlW0d8tk=,0.484,16.79,17.85,deciduousForest,WGS84,35.93025,-84.27011,20.2,244.6,0.28,NEON.DOC.001024vD,31,Woody individual,line launcher,Y,01563,NEON.PLA.D07.ORNL.01563,PINUS,Pinus sp.,Live,NA,NA,NA,NA,NA,23,NA,NA,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.103,25,0.124,0.965,0.578,0.275,0.128,1520.1,59.7,10.7,19.1,33.6,2017-06-21,48,0.105,20,3.63,0.94,0.97,B,0,vOIarzMvGlhI3KzzmOhSn1P7I0gk79ZdK5b65mwAj70=,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,0.99,51.13,51.9,0,NA,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,vst_ORNL_2014,ORNL_001,4,31,9.9,52.4,NA,NA,NA,16N,746284.23,3979656.58,746292.0736674692,3979662.620437123
ORNL_006.basePlot.cfc,D07,ORNL,distributed,vOIarzMvGli8zNAdKFHvRKtJADwWciG9YR45iLylBIE=,vOIarzMvGli8zNAdKFHvRKtJADwWciG9e0KDnydXFDw3GdwdlLrDuA==,OK,2017-06-08T15:21:00Z,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,3.278,1.028,W+a35C/f5OeEFcA0E/vzcw1iit76HEIMhVdqeL6jdEY=,4,16574.7,95,62,0.314,r06MDBPxfayB7LqY7uL+NgRmLXQ/kzw+W2LWlW0d8tk=,0.496,16.77,18.49,deciduousForest,WGS84,35.938232,-84.323686,20.2,283.6,0.21,NEON.DOC.001024vD,40,Woody individual,line launcher,Y,01907,NEON.PLA.D07.ORNL.01907,LIST2,Liquidambar styraciflua L.,Live,NA,NA,NA,NA,NA,21,NA,NA,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.103,25,0.113,1.371,0.51,0.259,0.102,1313.8,36.2,9.9,17.2,31.6,2017-06-21,48,0.0887,20,7.5,2.03,1.92,B,0,vOIarzMvGli8zNAdKFHvRKtJADwWciG9VInzNGSSOmw=,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,1.77,49.43,28,0,NA,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,vst_ORNL_2014,ORNL_006,2,31,16,37.4,NA,NA,NA,16N,741425.32,3980408.25,741435.0380134356,3980420.9606339284
ORNL_006.basePlot.cfc,D07,ORNL,distributed,vOIarzMvGli8zNAdKFHvRPr36zWwFMXdxEbRy5r0v+8=,vOIarzMvGli8zNAdKFHvRPr36zWwFMXd0HknDRidlBp2HyrtCj+xbw==,OK,2017-06-08T15:28:00Z,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,3.512,1.121,W+a35C/f5OeEFcA0E/vzcw1iit76HEIMhVdqeL6jdEY=,4,19078.6,95,58.8,0.319,r06MDBPxfayB7LqY7uL+NgRmLXQ/kzw+W2LWlW0d8tk=,0.47,23.24,20.89,deciduousForest,WGS84,35.938232,-84.323686,20.2,283.6,0.21,NEON.DOC.001024vD,32,Woody individual,line launcher,Y,01860,NEON.PLA.D07.ORNL.01860,LIST2,Liquidambar styraciflua L.,Live,NA,NA,NA,NA,NA,15.6,NA,NA,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.104,25,0.115,0.949,0.593,0.263,0.126,1463.7,46.5,10.2,16.6,33.4,2017-06-21,48,0.0772,20,6.23,1.68,1.52,B,0,vOIarzMvGli8zNAdKFHvRPr36zWwFMXd4QRLRjre4RQ=,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,1.89,48.02,25.5,0,NA,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,vst_ORNL_2014,ORNL_006,2,31,15.3,75.5,NA,NA,NA,16N,741425.32,3980408.25,741440.1326588978,3980412.080814062
ORNL_006.basePlot.cfc,D07,ORNL,distributed,vOIarzMvGlgbyQZJ28HP5qzgrVcFMU3SV4MetFO1iIk=,vOIarzMvGlgbyQZJ28HP5qzgrVcFMU3SjqeDH0B8fME=,OK,2017-06-08T15:33:00Z,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,3.859,0.963,W+a35C/f5OeEFcA0E/vzcw1iit76HEIMhVdqeL6jdEY=,3,22135.1,90,43.5,0.249,r06MDBPxfayB7LqY7uL+NgRmLXQ/kzw+W2LWlW0d8tk=,0.501,18.35,22.01,deciduousForest,WGS84,35.938232,-84.323686,20.2,283.6,0.21,NEON.DOC.001024vD,32,Woody individual,line launcher,Y,01875,NEON.PLA.D07.ORNL.01875,LITU,Liriodendron tulipifera L.,"Live, insect damaged",NA,NA,NA,NA,NA,17.7,NA,NA,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.101,25,0.149,2.566,0.583,0.313,0.106,475.8,51.3,11.4,25.6,14.6,2017-06-21,48,0.0699,20,7,1.97,1.74,B,0,vOIarzMvGlgbyQZJ28HP5qzgrVcFMU3S3F+ENjkYrRE=,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,2.25,47.21,20.9,0,NA,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,vst_ORNL_2014,ORNL_006,4,31,17.2,74.2,NA,NA,NA,16N,741425.32,3980408.25,741441.8701494887,3980412.933220249
ORNL_008.basePlot.cfc,D07,ORNL,distributed,vOIarzMvGliqMbQvpYpQYWdxE+5uHt8YjgaRl+yE8YA=,vOIarzMvGliqMbQvpYpQYWdxE+5uHt8Y3MIohA8F7y0=,OK,2017-06-08T16:28:00Z,cAMnPe2IGlgiVRcJZXRLOWg7s1vzvr1PiVXcYdMqxYU=,2.064,1.741,W+a35C/f5OeEFcA0E/vzcw1iit76HEIMhVdqeL6jdEY=,5,21893.5,95,79.5,0.844,r06MDBPxfayB7LqY7uL+NgRmLXQ/kzw+W2LWlW0d8tk=,0.474,11.9,16.95,deciduousForest,WGS84,35.932762,-84.332542,20.3,322.5,0.44,NEON.DOC.001024vD,40,Woody individual,line launcher,Y,01158,NEON.PLA.D07.ORNL.01158,QUAL,Quercus alba L.,Live,NA,NA,NA,NA,NA,23.3,NA,NA,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.102,25,0.111,0.718,0.432,0.144,0.082,2016.4,55.5,6.7,17.9,9.1,2017-06-21,48,0.0723,20,5.16,1.37,1.46,B,0,vOIarzMvGliqMbQvpYpQYWdxE+5uHt8YFoVDpNISW54=,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,1.76,48.07,27.2,0,NA,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,vst_ORNL_2014,ORNL_008,4,31,17.3,27.1,NA,NA,NA,16N,740642.85,3979779.46,740650.7309268952,3979794.86068152
ORNL_008.basePlot.cfc,D07,ORNL,distributed,vOIarzMvGlgVh3zv/lSuIjrwCQvsfUmDWrp9RyrEnok=,vOIarzMvGlgVh3zv/lSuIjrwCQvsfUmDWkN1VOM9mZ8=,OK,2017-06-08T16:33:00Z,cAMnPe2IGlgiVRcJZXRLOWg7s1vzvr1PiVXcYdMqxYU=,1.599,1.481,W+a35C/f5OeEFcA0E/vzcw1iit76HEIMhVdqeL6jdEY=,4,20037.4,95,73.9,0.926,r06MDBPxfayB7LqY7uL+NgRmLXQ/kzw+W2LWlW0d8tk=,0.472,12.76,14.64,deciduousForest,WGS84,35.932762,-84.332542,20.3,322.5,0.44,NEON.DOC.001024vD,41,Woody individual,line launcher,Y,01198,NEON.PLA.D07.ORNL.01198,ACRU,Acer rubrum L.,Live,NA,NA,NA,NA,NA,17,NA,NA,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.103,25,0.119,0.734,0.39,0.158,0.093,1295.4,85.3,7.2,18.8,26.2,2017-06-21,48,0.0817,20,7.32,2.18,2.1,B,0,vOIarzMvGlgVh3zv/lSuIjrwCQvsfUmDg59OTfCFxXI=,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,2.13,48.88,23,0,NA,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,vst_ORNL_2014,ORNL_008,4,31,24.1,47.7,NA,NA,NA,16N,740642.85,3979779.46,740660.675109389,3979795.6796015757
ORNL_008.basePlot.cfc,D07,ORNL,distributed,vOIarzMvGljGGYBt1c0XnJMuIn+DLfaCf9lHpfUtlkg=,vOIarzMvGljGGYBt1c0XnJMuIn+DLfaCi4AO8WsgCRE=,invalid fresh mass,2017-06-08T16:37:00Z,cAMnPe2IGlgiVRcJZXRLOWg7s1vzvr1PiVXcYdMqxYU=,NA,1.132,W+a35C/f5OeEFcA0E/vzcw1iit76HEIMhVdqeL6jdEY=,4,23264.6,90,48.7,NA,r06MDBPxfayB7LqY7uL+NgRmLXQ/kzw+W2LWlW0d8tk=,0.507,20.43,22.28,deciduousForest,WGS84,35.932762,-84.332542,20.3,322.5,0.44,NEON.DOC.001024vD,41,Woody individual,line launcher,Y,01181,NEON.PLA.D07.ORNL.01181,LITU,Liriodendron tulipifera L.,"Live, insect damaged",NA,NA,NA,NA,NA,19.8,NA,NA,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.102,25,0.147,2.137,0.615,0.286,0.122,626.3,55.5,11.6,26.9,10.9,2017-06-21,48,0.082,20,9.83,2.83,2.47,B,0,vOIarzMvGljGGYBt1c0XnJMuIn+DLfaCzTIRbw1iGig=,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,2.34,47.94,20.5,0,NA,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,vst_ORNL_2014,ORNL_008,2,31,22.3,58.7,NA,NA,NA,16N,740642.85,3979779.46,740661.9044319119,3979791.045276195
ORNL_007.basePlot.cfc,D07,ORNL,distributed,vOIarzMvGlhGRCWNBhhlUndOR4++kjo/RByppRh4nc8=,vOIarzMvGlhGRCWNBhhlUndOR4++kjo/C/FuKIjz4Fk=,OK,2017-06-08T16:15:00Z,cAMnPe2IGlgiVRcJZXRLOWg7s1vzvr1PiVXcYdMqxYU=,2.256,1.67,W+a35C/f5OeEFcA0E/vzcw1iit76HEIMhVdqeL6jdEY=,8,18819.2,95,88.7,0.74,r06MDBPxfayB7LqY7uL+NgRmLXQ/kzw+W2LWlW0d8tk=,0.51,13.14,12.98,deciduousForest,WGS84,35.92537,-84.329757,20.1,268.4,0.15,NEON.DOC.001024vD,32,Woody individual,line launcher,Y,02487,NEON.PLA.D07.ORNL.02487,ACRU,Acer rubrum L.,Live,NA,NA,NA,NA,NA,22.9,15.6,NA,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.101,25,0.128,0.927,0.638,0.183,0.086,701,56.9,5.1,21.6,27.1,2017-06-21,48,0.0883,20,6.75,1.93,2.12,B,0,vOIarzMvGlhGRCWNBhhlUndOR4++kjo/HZQ2V0gCGfo=,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,1.7,48.28,28.4,0,NA,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,vst_ORNL_2014,ORNL_007,1,33,7.2,297,NA,NA,NA,16N,740916.6,3978966.19,740910.1847530258,3978969.458731598
ORNL_007.basePlot.cfc,D07,ORNL,distributed,vOIarzMvGlhGRCWNBhhlUndOR4++kjo/RByppRh4nc8=,vOIarzMvGlhGRCWNBhhlUndOR4++kjo/C/FuKIjz4Fk=,OK,2017-06-08T16:15:00Z,cAMnPe2IGlgiVRcJZXRLOWg7s1vzvr1PiVXcYdMqxYU=,2.256,1.67,W+a35C/f5OeEFcA0E/vzcw1iit76HEIMhVdqeL6jdEY=,8,18819.2,95,88.7,0.74,r06MDBPxfayB7LqY7uL+NgRmLXQ/kzw+W2LWlW0d8tk=,0.51,13.14,12.98,deciduousForest,WGS84,35.92537,-84.329757,20.1,268.4,0.15,NEON.DOC.001024vD,32,Woody individual,line launcher,Y,02487,NEON.PLA.D07.ORNL.02487,ACRU,Acer rubrum L.,Live,NA,NA,NA,NA,NA,22.9,15.6,NA,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.102,25,0.128,0.971,0.619,0.182,0.085,739.2,58.2,5.4,22.3,28.6,2017-06-21,48,0.0883,20,6.75,1.93,2.12,B,0,vOIarzMvGlhGRCWNBhhlUndOR4++kjo/HZQ2V0gCGfo=,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,1.7,48.28,28.4,0,NA,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,vst_ORNL_2014,ORNL_007,1,33,7.2,297,NA,NA,NA,16N,740916.6,3978966.19,740910.1847530258,3978969.458731598
ORNL_007.basePlot.cfc,D07,ORNL,distributed,vOIarzMvGlgGYsjowt2fihK2TlKWC6gxYSqtpOQgn5E=,vOIarzMvGlgGYsjowt2fihK2TlKWC6gxMU1m1+sv10k=,OK,2017-06-08T16:19:00Z,cAMnPe2IGlgiVRcJZXRLOWg7s1vzvr1PiVXcYdMqxYU=,0.309,0.255,W+a35C/f5OeEFcA0E/vzcw1iit76HEIMhVdqeL6jdEY=,22,1429.2,95,178.6,0.826,r06MDBPxfayB7LqY7uL+NgRmLXQ/kzw+W2LWlW0d8tk=,0.51,20.52,15.21,deciduousForest,WGS84,35.92537,-84.329757,20.1,268.4,0.15,NEON.DOC.001024vD,32,Woody individual,line launcher,Y,02493,NEON.PLA.D07.ORNL.02493,JUVI,Juniperus virginiana L.,Live,NA,NA,NA,NA,NA,12.7,NA,NA,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.102,25,0.115,0.782,1.487,0.233,0.077,851,76.1,3,18.6,10.1,2017-06-21,48,0.0993,20,4.28,1.37,1.31,B,0,vOIarzMvGlgGYsjowt2fihK2TlKWC6gxuR1sZUt717Q=,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,1.18,48.61,41.1,0,NA,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,vst_ORNL_2014,ORNL_007,4,33,9.5,333.7,NA,NA,NA,16N,740916.6,3978966.19,740912.3908236872,3978974.7066210886
ORNL_007.basePlot.cfc,D07,ORNL,distributed,vOIarzMvGlg04p2XhkcV4ubzj+23LgYTQ51SpDwliJE=,vOIarzMvGlg04p2XhkcV4ubzj+23LgYTnJyumP7hlLw=,OK,2017-06-08T16:33:00Z,cAMnPe2IGlgiVRcJZXRLOWg7s1vzvr1PiVXcYdMqxYU=,4.95,2.266,W+a35C/f5OeEFcA0E/vzcw1iit76HEIMhVdqeL6jdEY=,2,22853.2,95,99.1,0.458,r06MDBPxfayB7LqY7uL+NgRmLXQ/kzw+W2LWlW0d8tk=,0.482,17.25,20.25,deciduousForest,WGS84,35.92537,-84.329757,20.1,268.4,0.15,NEON.DOC.001024vD,32,Woody individual,line launcher,Y,02477,NEON.PLA.D07.ORNL.02477,LITU,Liriodendron tulipifera L.,Live,NA,NA,NA,NA,NA,14.8,NA,NA,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.102,25,0.14,1.492,1.135,0.183,0.101,191.4,61,7.9,15.1,14.1,2017-06-21,48,0.0828,20,7.96,2.03,2.49,B,0,vOIarzMvGlg04p2XhkcV4ubzj+23LgYTtJeEzqcu/lc=,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,1.81,47.48,26.2,0,NA,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,vst_ORNL_2014,ORNL_007,2,33,4.6,315,NA,NA,NA,16N,740916.6,3978966.19,740913.3473088065,3978969.4426911934
ORNL_043.basePlot.cfc,D07,ORNL,tower,vOIarzMvGliaklg0KdNYHhYvHmy1htez+MX+VsYoX0w=,vOIarzMvGliaklg0KdNYHhYvHmy1htezVJSnnM9KobMjRPgYN70NpA==,OK,2017-06-08T17:09:00Z,cAMnPe2IGlgiVRcJZXRLOWg7s1vzvr1PiVXcYdMqxYU=,2.867,2.171,W+a35C/f5OeEFcA0E/vzcw1iit76HEIMhVdqeL6jdEY=,5,22505.1,95,96.5,0.757,r06MDBPxfayB7LqY7uL+NgRmLXQ/kzw+W2LWlW0d8tk=,0.525,22.05,18.25,deciduousForest,WGS84,35.963923,-84.287231,20.1,322.5,0.22,NEON.DOC.001024vD,23,Woody individual,line launcher,Y,08006Z,NEON.PLA.D07.ORNL.08006Z,QUMO4,Quercus montana Willd.,Live,NA,NA,NA,NA,NA,20.4,NA,NA,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.102,25,0.098,0.974,0.414,0.142,0.088,2679.7,46.9,5.1,24.7,8.7,2017-06-21,48,0.077,20,8.4,2.07,2.05,B,0,vOIarzMvGliaklg0KdNYHhYvHmy1htezQajUZvF4nWs=,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,1.78,48.99,27.6,0,NA,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,vst_ORNL_2017,ORNL_043,NA,23,17,36.4,Y,NA,NA,16N,744635.33,3983349.6,744645.4181210722,3983363.283194555
ORNL_049.basePlot.cfc,D07,ORNL,tower,vOIarzMvGlggtSAtpZokAazdbIV1gXuSaipiyRxuVpk=,vOIarzMvGlggtSAtpZokAazdbIV1gXuSXJ5c9/Y3J9k=,invalid fresh mass,2017-06-08T15:57:00Z,cAMnPe2IGlgiVRcJZXRLOWg7s1vzvr1PiVXcYdMqxYU=,NA,1.068,W+a35C/f5OeEFcA0E/vzcw1iit76HEIMhVdqeL6jdEY=,2,17521.8,95,61,NA,r06MDBPxfayB7LqY7uL+NgRmLXQ/kzw+W2LWlW0d8tk=,0.486,18.36,20.37,deciduousForest,WGS84,35.964793,-84.278889,20.2,316.8,0.39,NEON.DOC.001024vD,21,Woody individual,line launcher,Y,04041,NEON.PLA.D07.ORNL.04041,LITU,Liriodendron tulipifera L.,"Live, insect damaged",NA,NA,NA,NA,NA,10.9,13.7,NA,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=,0.101,25,0.146,1.669,0.908,0.345,0.121,415.1,80.3,12.5,24.8,15.1,2017-07-06,48,0.0553,20,3.58,1,1.06,B,1,vOIarzMvGlggtSAtpZokAazdbIV1gXuSMU6HbHkWlAA=,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,2.58,47.51,18.5,0,NA,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,vst_ORNL_2014,ORNL_049,3,21,14.6,37.7,NA,NA,NA,16N,745385.08,3983467.1,745394.0082947867,3983478.6518635815
