"uid","namedLocation","domainID","siteID","plotID","plotType","sampleID","collectDate","ovenStartDate","ovenEndDate","sampleCondition","cnSampleID","ligninSampleID","archiveSampleID","processedBy","remarks","dataQF"
"c6e0916f-6e6f-4437-8d49-713ae3a01549","STER_012.basePlot.cfc","D10","STER","STER_012","tower","5NSA7+zQmwmq3PzMF3tvNou9DNJOAwNDpHfUJCFUwUU=","2017-07-24T16:55Z","2017-07-26T20:03Z","2017-08-03T21:17Z","OK","5NSA7+zQmwmq3PzMF3tvNou9DNJOAwND9+oTxgEkd+k=","5NSA7+zQmwmq3PzMF3tvNou9DNJOAwNDcoYr1AK5aC4=","5NSA7+zQmwmq3PzMF3tvNou9DNJOAwNDnLqgB4DdOkE=","Xlq171H9ZZbsZilyMy0m6M6FP0arYawWChcBok1JiV8=",NA,NA
"5d8df3d7-873b-4c11-b7ad-aed261943762","STER_011.basePlot.cfc","D10","STER","STER_011","tower","5NSA7+zQmwldJrBHkMEqRhpWBxoRRuWugRVW9kCQeEM=","2017-07-24T17:25Z","2017-07-26T21:38Z","2017-08-03T21:17Z","OK","5NSA7+zQmwldJrBHkMEqRhpWBxoRRuWuZlssRY01Cjg=","5NSA7+zQmwldJrBHkMEqRhpWBxoRRuWuCpV574gogU8=","5NSA7+zQmwldJrBHkMEqRhpWBxoRRuWuqYXRZfgUkGg=","Xlq171H9ZZbsZilyMy0m6M6FP0arYawWChcBok1JiV8=",NA,NA
"ad423c78-e4c8-445a-b740-12f4d8f2b004","STER_006.basePlot.cfc","D10","STER","STER_006","distributed","5NSA7+zQmwkfKAitIJGEGKMwoM4EzIUO8ad81jR9BYI=","2017-07-24T18:20Z","2017-07-26T20:03Z","2017-08-03T21:17Z","OK","5NSA7+zQmwkfKAitIJGEGKMwoM4EzIUObzIhiIP8e2E=","5NSA7+zQmwkfKAitIJGEGKMwoM4EzIUO1B4lf1HeMRU=","5NSA7+zQmwkfKAitIJGEGKMwoM4EzIUO5mtm3PgfLXI=","Xlq171H9ZZbsZilyMy0m6M6FP0arYawWChcBok1JiV8=",NA,NA
"bbd4ba87-1d94-4acb-b42e-58b3f24fe4db","STER_018.basePlot.cfc","D10","STER","STER_018","distributed","5NSA7+zQmwnT0mEu3GquvsZ6CougIlREgcIdQX2AuvU=","2017-07-24T18:50Z","2017-07-26T20:03Z","2017-08-03T21:17Z","OK","5NSA7+zQmwnT0mEu3GquvsZ6CougIlREqJdcJHQstTg=","5NSA7+zQmwnT0mEu3GquvsZ6CougIlREf54HvWPoY8s=","5NSA7+zQmwnT0mEu3GquvsZ6CougIlRE/I7v6gz5v90=","Xlq171H9ZZbsZilyMy0m6M6FP0arYawWChcBok1JiV8=",NA,NA
"c6d940ec-5b20-479c-a05a-b49e311dcae5","STER_032.basePlot.cfc","D10","STER","STER_032","distributed","5NSA7+zQmwmZb0Blc0RH07RIzKwRjIbthXNthRNqSfE=","2017-07-24T20:37Z","2017-07-26T21:19Z","2017-08-03T21:17Z","OK","5NSA7+zQmwmZb0Blc0RH07RIzKwRjIbtJVc6eR/ZbL8=","5NSA7+zQmwmZb0Blc0RH07RIzKwRjIbtGeKd+oY82LU=","5NSA7+zQmwmZb0Blc0RH07RIzKwRjIbt9/ipsZqMJ7M=","Xlq171H9ZZbsZilyMy0m6M6FP0arYawWChcBok1JiV8=",NA,NA
"82c94d1c-62f6-460c-b262-b4d0413d874a","STER_028.basePlot.cfc","D10","STER","STER_028","distributed","5NSA7+zQmwngghHiif86VyBFcqFEtYYyv2ciTlnKq8o=","2017-07-24T21:33Z","2017-07-26T20:03Z","2017-08-03T21:17Z","OK","5NSA7+zQmwngghHiif86VyBFcqFEtYYyOScMpF5rbmU=","5NSA7+zQmwngghHiif86VyBFcqFEtYYyyZTOKTF0irI=","5NSA7+zQmwngghHiif86VyBFcqFEtYYyu4hGj1BclBo=","Xlq171H9ZZbsZilyMy0m6M6FP0arYawWChcBok1JiV8=",NA,NA
"825d34b6-da6c-45fe-a4cb-1cbf071f292e","STER_035.basePlot.cfc","D10","STER","STER_035","distributed","5NSA7+zQmwmmpvTkFPxGzLJMaWO9/+feqD8WSwgFMug=","2017-07-25T14:05Z","2017-07-26T22:36Z","2017-08-03T21:17Z","OK","5NSA7+zQmwmmpvTkFPxGzLJMaWO9/+feM3XIIaFcOJY=","5NSA7+zQmwmmpvTkFPxGzLJMaWO9/+feFXhV9XSR2+8=","5NSA7+zQmwmmpvTkFPxGzLJMaWO9/+feGAMI4lI21qw=","Xlq171H9ZZbsZilyMy0m6M6FP0arYawWChcBok1JiV8=",NA,NA
"2cb709b0-08ba-47b4-b7e2-6a30e983799e","STER_031.basePlot.cfc","D10","STER","STER_031","distributed","5NSA7+zQmwkZurTm+o8jt7sjBXYpsMJGd1RGt29RARU=","2017-07-25T14:42Z","2017-07-26T23:05Z","2017-08-03T21:17Z","OK","5NSA7+zQmwkZurTm+o8jt7sjBXYpsMJGowzrBektXxQ=","5NSA7+zQmwkZurTm+o8jt7sjBXYpsMJGkAKI3/g81y8=","5NSA7+zQmwkZurTm+o8jt7sjBXYpsMJGF5q90fbX6nk=","Xlq171H9ZZbsZilyMy0m6M6FP0arYawWChcBok1JiV8=",NA,NA
"8a4d6043-1ccd-4d40-be9a-e01136525467","STER_029.basePlot.cfc","D10","STER","STER_029","distributed","5NSA7+zQmwnmHlDFEtR3NtY2hI4WPo9Fo8DcfG0MqSI=","2017-07-25T15:11Z","2017-07-26T22:18Z","2017-08-03T21:17Z","OK","5NSA7+zQmwnmHlDFEtR3NtY2hI4WPo9F5e06k+9xLWA=","5NSA7+zQmwnmHlDFEtR3NtY2hI4WPo9F5cFMhF4nXMo=","5NSA7+zQmwnmHlDFEtR3NtY2hI4WPo9FT7eOS5hXKDs=","Xlq171H9ZZbsZilyMy0m6M6FP0arYawWChcBok1JiV8=",NA,NA
"23fe105d-436c-4ebe-a5a3-6661bd7a0f85","STER_034.basePlot.cfc","D10","STER","STER_034","distributed","5NSA7+zQmwn9hZ7i/Ee93BhR0VxhewiLKlO+DrK19lo=","2017-07-25T16:01Z","2017-07-26T22:50Z","2017-08-03T21:17Z","OK","5NSA7+zQmwn9hZ7i/Ee93BhR0VxhewiLguCiqwfpFLE=","5NSA7+zQmwn9hZ7i/Ee93BhR0VxhewiL+tC/TJeacRQ=","5NSA7+zQmwn9hZ7i/Ee93BhR0VxhewiLPIuJL7Bakp8=","Xlq171H9ZZbsZilyMy0m6M6FP0arYawWChcBok1JiV8=",NA,NA
"75d0f5f5-3f27-4471-b67b-858804a44bf2","STER_027.basePlot.cfc","D10","STER","STER_027","distributed","5NSA7+zQmwlQog/R+CrCTVKdgFMt81J9PRm9Uz/Vq7o=","2017-07-25T16:30Z","2017-07-26T23:25Z","2017-08-03T21:17Z","OK","5NSA7+zQmwlQog/R+CrCTVKdgFMt81J9i2mI0OW6hlA=","5NSA7+zQmwlQog/R+CrCTVKdgFMt81J98Ttt5mld7zA=","5NSA7+zQmwlQog/R+CrCTVKdgFMt81J98skGpR4w/Ok=","Xlq171H9ZZbsZilyMy0m6M6FP0arYawWChcBok1JiV8=",NA,NA
"86801e67-5e2f-42f9-9e1c-b21c0c1a49aa","STER_033.basePlot.cfc","D10","STER","STER_033","distributed","5NSA7+zQmwnsu5pQmxngFT8m+5ezdJHMKzrHqvIwEpI=","2017-07-25T17:05Z","2017-07-26T22:02Z","2017-08-03T21:17Z","OK","5NSA7+zQmwnsu5pQmxngFT8m+5ezdJHM3zc8So/5uzk=","5NSA7+zQmwnsu5pQmxngFT8m+5ezdJHMDSVY2fXHXkw=","5NSA7+zQmwnsu5pQmxngFT8m+5ezdJHMh0cryfcaE9I=","Xlq171H9ZZbsZilyMy0m6M6FP0arYawWChcBok1JiV8=",NA,NA
"f0357c52-e246-426a-bcc1-65215c8660e6","OAES_013.basePlot.cfc","D11","OAES","OAES_013","distributed","FMBHGf4LMboW9PoMfswyJtey74Ct7ntB5aLPwrkMpFA=","2018-04-24T13:47Z","2018-04-27T19:10Z","2018-05-03T13:30Z","OK","FMBHGf4LMboW9PoMfswyJtey74Ct7ntBg0pQvy7XA+k=","FMBHGf4LMboW9PoMfswyJtey74Ct7ntBtY1uPmH6HrE=","FMBHGf4LMboW9PoMfswyJtey74Ct7ntBzHxJn1BAaUo=","jrpOJzTntmV2NEwaoue+w4foMoyVO618ln53ZC3RtAk=",NA,NA
"d28d6ff9-59e6-46d0-b833-8d4938b4eaed","OAES_010.basePlot.cfc","D11","OAES","OAES_010","distributed","FMBHGf4LMbqufCMWfCd4wOjEYtvX5Pd75RsjzdeLeRw=","2018-04-24T14:14Z","2018-04-27T19:10Z","2018-05-03T13:30Z","OK","FMBHGf4LMbqufCMWfCd4wOjEYtvX5Pd7tUKp0Ct6VJU=","FMBHGf4LMbqufCMWfCd4wOjEYtvX5Pd7ZMzCrrop47g=","FMBHGf4LMbqufCMWfCd4wOjEYtvX5Pd71lsGhKetMGk=","jrpOJzTntmV2NEwaoue+w4foMoyVO618ln53ZC3RtAk=",NA,NA
"e19220e2-e915-4a83-a7fe-6226dea62ba1","OAES_008.basePlot.cfc","D11","OAES","OAES_008","distributed","FMBHGf4LMbrwg/VBYHBl+dSaY6eE05k4U2HZR+os47Y=","2018-04-24T14:53Z","2018-04-27T19:10Z","2018-05-03T13:30Z","OK","FMBHGf4LMbrwg/VBYHBl+dSaY6eE05k4Pk66IkqWkM4=","FMBHGf4LMbrwg/VBYHBl+dSaY6eE05k4Udy8UWTpta4=","FMBHGf4LMbrwg/VBYHBl+dSaY6eE05k4LMl5JdNOaKQ=","jrpOJzTntmV2NEwaoue+w4foMoyVO618ln53ZC3RtAk=",NA,NA
"c3f8f4d1-b779-45c6-99d0-b677e3d9eb23","OAES_044.basePlot.cfc","D11","OAES","OAES_044","tower","FMBHGf4LMbpwvXHpAloAWNJJVVcyzIRRyoaFysFjum4=","2018-04-24T15:12Z","2018-04-27T19:10Z","2018-05-03T13:30Z","OK","FMBHGf4LMbpwvXHpAloAWNJJVVcyzIRRWh1DMdLW1X0=","FMBHGf4LMbpwvXHpAloAWNJJVVcyzIRRlRxn+9b8K4w=","FMBHGf4LMbpwvXHpAloAWNJJVVcyzIRRhiewXKhV4Ig=","jrpOJzTntmV2NEwaoue+w4foMoyVO618ln53ZC3RtAk=",NA,NA
"6870a6a8-3c4a-4d8d-af2f-143ba986706e","OAES_043.basePlot.cfc","D11","OAES","OAES_043","tower","FMBHGf4LMbp2mvYrL99f5HcLdV3RW54Ey6u3nV3tWD0=","2018-04-24T15:31Z","2018-04-27T19:10Z","2018-05-03T13:30Z","OK","FMBHGf4LMbp2mvYrL99f5HcLdV3RW54EDnTcg71Znpc=","FMBHGf4LMbp2mvYrL99f5HcLdV3RW54Ep4tgA6xKF6E=","FMBHGf4LMbp2mvYrL99f5HcLdV3RW54E0aW+VCVNQYk=","jrpOJzTntmV2NEwaoue+w4foMoyVO618ln53ZC3RtAk=",NA,NA
"221f4b16-7a4b-496b-aeb9-5336e570a879","OAES_012.basePlot.cfc","D11","OAES","OAES_012","distributed","FMBHGf4LMboatoSdzBv+s9+z6HZ2HvKSbeWE66giZyc=","2018-04-24T15:35Z","2018-04-27T19:10Z","2018-05-03T13:30Z","OK","FMBHGf4LMboatoSdzBv+s9+z6HZ2HvKSWwbBAhGHprk=","FMBHGf4LMboatoSdzBv+s9+z6HZ2HvKS47/nP1y52lk=","FMBHGf4LMboatoSdzBv+s9+z6HZ2HvKSJ2LuvIcdVvM=","jrpOJzTntmV2NEwaoue+w4foMoyVO618ln53ZC3RtAk=",NA,NA
"cb6c79ee-77f5-42b9-8318-cec615bde830","OAES_011.basePlot.cfc","D11","OAES","OAES_011","distributed","FMBHGf4LMbqm5MLVkNJ2OvEmf1NVFX3zDxhKyqWGwo0=","2018-04-24T16:10Z","2018-04-27T19:10Z","2018-05-03T13:30Z","OK","FMBHGf4LMbqm5MLVkNJ2OvEmf1NVFX3zYa/2LxDhflM=","FMBHGf4LMbqm5MLVkNJ2OvEmf1NVFX3zv51hvf1Auf4=","FMBHGf4LMbqm5MLVkNJ2OvEmf1NVFX3zIIxcPENtQEw=","jrpOJzTntmV2NEwaoue+w4foMoyVO618ln53ZC3RtAk=",NA,NA
"5fd7f196-b29b-4804-ba82-6fc9a8846755","OAES_045.basePlot.cfc","D11","OAES","OAES_045","tower","FMBHGf4LMbpho23rkrGWbhuioE2z4sCyUpACX4aFJ6c=","2018-04-24T16:12Z","2018-04-27T19:10Z","2018-05-03T13:30Z","OK","FMBHGf4LMbpho23rkrGWbhuioE2z4sCyUPjjSt5PE0w=","FMBHGf4LMbpho23rkrGWbhuioE2z4sCyNvklq8tWIxo=","FMBHGf4LMbpho23rkrGWbhuioE2z4sCytitRveoaA8Y=","jrpOJzTntmV2NEwaoue+w4foMoyVO618ln53ZC3RtAk=",NA,NA
"69060d89-4a9e-4493-bd07-358d1e738a12","OAES_042.basePlot.cfc","D11","OAES","OAES_042","tower","FMBHGf4LMbqK89AxLC8t93CTJ4kpALt6hUT66xZylTk=","2018-04-24T18:08Z","2018-04-27T19:10Z","2018-05-03T13:30Z","OK","FMBHGf4LMbqK89AxLC8t93CTJ4kpALt66Q3tdyW9Bu8=","FMBHGf4LMbqK89AxLC8t93CTJ4kpALt6C/lewxx3VcQ=","FMBHGf4LMbqK89AxLC8t93CTJ4kpALt6ETxejHwlXsU=","jrpOJzTntmV2NEwaoue+w4foMoyVO618ln53ZC3RtAk=",NA,NA
"a8388578-436e-478e-88b0-ae7367b6ddf6","OAES_022.basePlot.cfc","D11","OAES","OAES_022","distributed","FMBHGf4LMboiZ4lx6hHGbrpk7Zm2l3NZqKEmzzKjD6c=","2018-04-24T18:30Z","2018-04-27T19:10Z","2018-05-03T13:30Z","OK","FMBHGf4LMboiZ4lx6hHGbrpk7Zm2l3NZxpOpRa+LonE=","FMBHGf4LMboiZ4lx6hHGbrpk7Zm2l3NZFUdDPPhzQx8=","FMBHGf4LMboiZ4lx6hHGbrpk7Zm2l3NZ3dL+05heCas=","jrpOJzTntmV2NEwaoue+w4foMoyVO618ln53ZC3RtAk=",NA,NA
"41ba507e-b919-485e-8c0a-985457606c4f","OAES_023.basePlot.cfc","D11","OAES","OAES_023","distributed","FMBHGf4LMbr6rZ9B+eO74/V9wchSz1E/Fir/rLoFlQo=","2018-04-24T18:49Z","2018-04-27T19:10Z","2018-05-03T13:30Z","OK","FMBHGf4LMbr6rZ9B+eO74/V9wchSz1E/bFLR1qV80Jw=","FMBHGf4LMbr6rZ9B+eO74/V9wchSz1E/K/JoH2Kzbqo=","FMBHGf4LMbr6rZ9B+eO74/V9wchSz1E/DO4dQmO0XJQ=","jrpOJzTntmV2NEwaoue+w4foMoyVO618ln53ZC3RtAk=",NA,NA
"29b091dc-6593-456a-b4ef-928b96ae146c","OAES_003.basePlot.cfc","D11","OAES","OAES_003","distributed","FMBHGf4LMbr/iZqPA1nZwj12/U+uJPy8uo+P7eukSEA=","2018-04-24T19:04Z","2018-04-27T19:10Z","2018-05-03T13:30Z","OK","FMBHGf4LMbr/iZqPA1nZwj12/U+uJPy8TmgNNG/LGNI=","FMBHGf4LMbr/iZqPA1nZwj12/U+uJPy86TYyJLv+Eds=","FMBHGf4LMbr/iZqPA1nZwj12/U+uJPy8/Mb/XJGlim4=","jrpOJzTntmV2NEwaoue+w4foMoyVO618ln53ZC3RtAk=",NA,NA
"6260f413-2a75-4c1d-888e-6cbee3d2e419","OAES_001.basePlot.cfc","D11","OAES","OAES_001","distributed","FMBHGf4LMbqjM3bSBZzLqRLf0iYOXKzfDSjw09Q7d7E=","2018-04-24T19:22Z","2018-04-27T19:10Z","2018-05-03T13:30Z","OK","FMBHGf4LMbqjM3bSBZzLqRLf0iYOXKzfW2XVEdWBS8k=","FMBHGf4LMbqjM3bSBZzLqRLf0iYOXKzfZ+jf7NwgZ1I=","FMBHGf4LMbqjM3bSBZzLqRLf0iYOXKzfuaN0ulkS7BY=","jrpOJzTntmV2NEwaoue+w4foMoyVO618ln53ZC3RtAk=",NA,NA
"f3a907d1-1fa6-40a7-83e9-248fe242c840","OAES_021.basePlot.cfc","D11","OAES","OAES_021","distributed","FMBHGf4LMboVazvuHS4EOy660Fph+r0OXoITsqZPEtM=","2018-04-24T19:26Z","2018-04-27T19:10Z","2018-05-03T13:30Z","OK","FMBHGf4LMboVazvuHS4EOy660Fph+r0OMg+CTXcas60=","FMBHGf4LMboVazvuHS4EOy660Fph+r0O3OHw2JeSE70=","FMBHGf4LMboVazvuHS4EOy660Fph+r0OaAT5Ha2TrVc=","jrpOJzTntmV2NEwaoue+w4foMoyVO618ln53ZC3RtAk=",NA,NA
"5b544590-1110-47a3-be53-084389da24a0","OAES_004.basePlot.cfc","D11","OAES","OAES_004","distributed","FMBHGf4LMbooZn1DKnlvngqGud28fYwgclddzH+Q4II=","2018-04-24T19:57Z","2018-04-27T19:10Z","2018-05-03T13:30Z","OK","FMBHGf4LMbooZn1DKnlvngqGud28fYwgiiZltTFq66Q=","FMBHGf4LMbooZn1DKnlvngqGud28fYwg7zNI0+4YmFA=","FMBHGf4LMbooZn1DKnlvngqGud28fYwgtTJNtcNlpZ0=","jrpOJzTntmV2NEwaoue+w4foMoyVO618ln53ZC3RtAk=",NA,NA
"9bf5a31d-1178-4420-a5bd-15c299d32a94","OAES_007.basePlot.cfc","D11","OAES","OAES_007","distributed","FMBHGf4LMbq2216RmjzNq+oCSHSaG4Bz2N7UakCsXb8=","2018-04-24T20:18Z","2018-04-27T19:10Z","2018-05-03T13:30Z","OK","FMBHGf4LMbq2216RmjzNq+oCSHSaG4Bzwd9VyhItBxM=","FMBHGf4LMbq2216RmjzNq+oCSHSaG4Bz2oJ7uY7BhJU=","FMBHGf4LMbq2216RmjzNq+oCSHSaG4Bzo63bOMtoV3I=","jrpOJzTntmV2NEwaoue+w4foMoyVO618ln53ZC3RtAk=",NA,NA
"53a7f909-7c5e-4b77-b62b-163244c346b5","OAES_005.basePlot.cfc","D11","OAES","OAES_005","distributed","FMBHGf4LMboliS5rWV7Zph1XL7YJaoKFb0bNUHq0ZH8=","2018-04-24T20:44Z","2018-04-27T19:10Z","2018-05-03T13:30Z","OK","FMBHGf4LMboliS5rWV7Zph1XL7YJaoKFXrqvtksoiO4=","FMBHGf4LMboliS5rWV7Zph1XL7YJaoKF5JbAFOvaqMg=","FMBHGf4LMboliS5rWV7Zph1XL7YJaoKFWtjCreo4m24=","jrpOJzTntmV2NEwaoue+w4foMoyVO618ln53ZC3RtAk=",NA,NA
"71664a07-bd35-41c3-a051-5ef41db7b983","OAES_009.basePlot.cfc","D11","OAES","OAES_009","distributed","FMBHGf4LMbrkRmoQDOb9F7imjdNKQBH+fmKg8vYJ0+0=","2018-04-24T21:00Z","2018-04-27T19:10Z","2018-05-03T13:30Z","OK","FMBHGf4LMbrkRmoQDOb9F7imjdNKQBH+TIcz13ONZj4=","FMBHGf4LMbrkRmoQDOb9F7imjdNKQBH+w1PzDxkHhA0=","FMBHGf4LMbrkRmoQDOb9F7imjdNKQBH+/5qcJrBzGOY=","jrpOJzTntmV2NEwaoue+w4foMoyVO618ln53ZC3RtAk=",NA,NA
"c0f84160-5b75-43bc-af00-d4a3caeccdb2","OAES_002.basePlot.cfc","D11","OAES","OAES_002","distributed","FMBHGf4LMbqGDrWwWFunGNAW8dzUn8v4mfWr02PrbCA=","2018-04-24T21:27Z","2018-04-27T19:10Z","2018-05-03T13:30Z","OK","FMBHGf4LMbqGDrWwWFunGNAW8dzUn8v4zPMzPXoe9cg=","FMBHGf4LMbqGDrWwWFunGNAW8dzUn8v4jnr+XrXlmN4=","FMBHGf4LMbqGDrWwWFunGNAW8dzUn8v4OG2zSOpMh/E=","jrpOJzTntmV2NEwaoue+w4foMoyVO618ln53ZC3RtAk=",NA,NA
"46eb998e-500d-446c-8c7b-723c5e2263b0","OAES_006.basePlot.cfc","D11","OAES","OAES_006","distributed","FMBHGf4LMbpQ5b950gWNHerZmspoFsLK5M9tzxxJjj0=","2018-04-24T21:37Z","2018-04-27T19:10Z","2018-05-03T13:30Z","OK","FMBHGf4LMbpQ5b950gWNHerZmspoFsLKVO/bI8N0AVo=","FMBHGf4LMbpQ5b950gWNHerZmspoFsLKLsFqn7Hmj4E=","FMBHGf4LMbpQ5b950gWNHerZmspoFsLK0i7xk704usE=","jrpOJzTntmV2NEwaoue+w4foMoyVO618ln53ZC3RtAk=",NA,NA
"dd89725c-76be-4011-87ef-5dfa26ced81a","MOAB_005.basePlot.cfc","D13","MOAB","MOAB_005","distributed","S9R44vg6v28kwEsUGHI0enoXYCfg7RIL05vYOVi3TTg=","2017-09-05T15:00Z","2017-09-08T17:20Z","2017-09-14T19:53Z","OK","S9R44vg6v28kwEsUGHI0enoXYCfg7RILIbeC9nNdMzM=","S9R44vg6v28kwEsUGHI0enoXYCfg7RILBXQeaMo/nqA=","S9R44vg6v28kwEsUGHI0enoXYCfg7RILB/AWMBmQ5YE=","p2UN2HDPf58ITmcd3ellSheGBidP8jg2GYGJTpVj6IE=",NA,NA
"a4ba98cc-485e-4de2-aaa3-2fa1d9678666","MOAB_004.basePlot.cfc","D13","MOAB","MOAB_004","distributed","S9R44vg6v2+IojQAoA3EV7FaCqM7nwPN744PJHKhhAQ=","2017-09-05T17:00Z","2017-09-08T16:09Z","2017-09-14T19:19Z","OK","S9R44vg6v2+IojQAoA3EV7FaCqM7nwPNMjbRVexqdCA=","S9R44vg6v2+IojQAoA3EV7FaCqM7nwPNnQ/Pz3pujgM=","S9R44vg6v2+IojQAoA3EV7FaCqM7nwPNxE4t/i9m+IA=","p2UN2HDPf58ITmcd3ellSheGBidP8jg2GYGJTpVj6IE=",NA,NA
"0571c6e1-296b-4d94-92fe-26ee818fbc9d","MOAB_003.basePlot.cfc","D13","MOAB","MOAB_003","distributed","S9R44vg6v2+pbBt1VnwnmZovHsx9Mz5wxzF9bGfySJI=","2017-09-06T15:05Z","2017-09-08T20:38Z","2017-09-13T18:00Z","OK","S9R44vg6v2+pbBt1VnwnmZovHsx9Mz5wXugQHBOdxss=","S9R44vg6v2+pbBt1VnwnmZovHsx9Mz5wPS1idW1X3Ds=","S9R44vg6v2+pbBt1VnwnmZovHsx9Mz5wRI1B/WNk36k=","p2UN2HDPf58ITmcd3ellSheGBidP8jg2GYGJTpVj6IE=",NA,NA
"5afb4f13-6ed2-4a7f-9aea-36befb739aba","MOAB_003.basePlot.cfc","D13","MOAB","MOAB_003","distributed","S9R44vg6v2+pbBt1Vnwnmfa1JJaWIQDYnwmGkrP5jK8=","2017-09-06T16:05Z","2017-09-08T21:37Z","2017-09-13T18:30Z","OK","S9R44vg6v2+pbBt1Vnwnmfa1JJaWIQDY7/Td+WN8D0o=","S9R44vg6v2+pbBt1Vnwnmfa1JJaWIQDY1o7igr0Vxfc=","S9R44vg6v2+pbBt1Vnwnmfa1JJaWIQDY1gENnWwB5zM=","p2UN2HDPf58ITmcd3ellSheGBidP8jg2GYGJTpVj6IE=",NA,NA
"74fa8c53-a6b0-403b-90e3-0f7d5eb08678","MOAB_003.basePlot.cfc","D13","MOAB","MOAB_003","distributed","S9R44vg6v28Ulz9XyZYlkYUtUIBo+Vkwc3uK7P8rImo=","2017-09-06T17:00Z","2017-09-08T22:04Z","2017-09-13T19:05Z","OK","S9R44vg6v28Ulz9XyZYlkYUtUIBo+VkwNq6SbnPt02Q=","S9R44vg6v28Ulz9XyZYlkYUtUIBo+Vkwj4et+jrSbEw=","S9R44vg6v28Ulz9XyZYlkYUtUIBo+VkwGp878ryJsw8=","p2UN2HDPf58ITmcd3ellSheGBidP8jg2GYGJTpVj6IE=",NA,NA
"6e4d92af-be3a-4047-b486-438a5a443b50","MOAB_024.basePlot.cfc","D13","MOAB","MOAB_024","distributed","S9R44vg6v2+upPaIqgO8BUIbj0jSV//6SNvuQx7vmgo=","2017-09-06T19:00Z","2017-09-09T17:15Z","2017-09-13T19:27Z","OK","S9R44vg6v2+upPaIqgO8BUIbj0jSV//6b3j9Cek6lx0=","S9R44vg6v2+upPaIqgO8BUIbj0jSV//6OHZtM25r1HU=","S9R44vg6v2+upPaIqgO8BUIbj0jSV//6lDez0e++urw=","uLYD10zsYDhHZF+rPOE0E34e/60K53sB0qyjntLx5Vg=",NA,NA
"c0de66cb-a677-44e6-8ef7-81dfa498ce36","MOAB_024.basePlot.cfc","D13","MOAB","MOAB_024","distributed","S9R44vg6v2+upPaIqgO8BdVicv4OPtNmVYVFxxujZ4s=","2017-09-06T20:00Z","2017-09-09T17:50Z","2017-09-13T20:38Z","OK","S9R44vg6v2+upPaIqgO8BdVicv4OPtNmQiEgHa4V1B0=","S9R44vg6v2+upPaIqgO8BdVicv4OPtNmhzEuEj4pQuA=","S9R44vg6v2+upPaIqgO8BdVicv4OPtNmtlKG3SYnwBQ=","uLYD10zsYDhHZF+rPOE0E34e/60K53sB0qyjntLx5Vg=",NA,NA
"e67e5113-9d4e-43bc-bed5-cd87a048d209","MOAB_024.basePlot.cfc","D13","MOAB","MOAB_024","distributed","S9R44vg6v2+rbr4HBpNCWCfM95HLN8uWQ9EecnX5HB8=","2017-09-06T21:00Z","2017-09-09T18:39Z","2017-09-13T21:25Z","OK","S9R44vg6v2+rbr4HBpNCWCfM95HLN8uW6YvkQfxYTGo=","S9R44vg6v2+rbr4HBpNCWCfM95HLN8uWo268XZPK9hI=","S9R44vg6v2+rbr4HBpNCWCfM95HLN8uWH1u+vGVVCHQ=","uLYD10zsYDhHZF+rPOE0E34e/60K53sB0qyjntLx5Vg=",NA,NA
"1826861f-7c64-4852-a9a6-345b6c73eb96","MOAB_007.basePlot.cfc","D13","MOAB","MOAB_007","distributed","S9R44vg6v2/9NxS7VLe+v93SFNmWzzzlc7OsK94UnIc=","2017-09-07T14:00Z","2017-09-09T19:14Z","2017-09-13T21:44Z","OK","S9R44vg6v2/9NxS7VLe+v93SFNmWzzzlHypfDVFEpl0=","S9R44vg6v2/9NxS7VLe+v93SFNmWzzzlHbIDDoSXC9D3DawV7GRcNg==","S9R44vg6v2/9NxS7VLe+v93SFNmWzzzlEbJi/AqrNcs=","uLYD10zsYDhHZF+rPOE0E34e/60K53sB0qyjntLx5Vg=",NA,NA
"37e6391d-713a-4571-9ae2-145a562ef374","MOAB_007.basePlot.cfc","D13","MOAB","MOAB_007","distributed","S9R44vg6v2/9NxS7VLe+v65ryXHEK48zCYsY8PvrdS8=","2017-09-07T15:00Z","2017-09-09T19:42Z","2017-09-14T14:19Z","OK","S9R44vg6v2/9NxS7VLe+v65ryXHEK48zoiNZ0KDa7Pk=","S9R44vg6v2/9NxS7VLe+v65ryXHEK48ziKyfAOTtws8Cbdnc5nkqgQ==","S9R44vg6v2/9NxS7VLe+v65ryXHEK48zqw55Si81O5U=","uLYD10zsYDhHZF+rPOE0E34e/60K53sB0qyjntLx5Vg=",NA,NA
"8716166c-e373-406a-97b8-bc6009d2c1ce","MOAB_007.basePlot.cfc","D13","MOAB","MOAB_007","distributed","S9R44vg6v2/9NxS7VLe+v7/5M5ATASQl0NtemjEGIsI=","2017-09-07T16:00Z","2017-09-09T20:06Z","2017-09-14T15:25Z","OK","S9R44vg6v2/9NxS7VLe+v7/5M5ATASQl5aNeVhAmSGk=","S9R44vg6v2/9NxS7VLe+v7/5M5ATASQlOJ1xLZ2JodsX542QEyPi9g==","S9R44vg6v2/9NxS7VLe+v7/5M5ATASQla+lDWx3Lc7E=","uLYD10zsYDhHZF+rPOE0E34e/60K53sB0qyjntLx5Vg=",NA,NA
